Job Title,Department,Team,Employment Type,Location,Workplace Type,Published Date,Salary Min,Salary Max,Job URL,Salary Midpoint
"Associate General Counsel, Commercial – Infrastructure",Legal,Legal,FullTime,San Francisco,Hybrid,2026-07-30 02:02:40.971000+00:00,381000.0,423000.0,https://jobs.ashbyhq.com/openai/2b148425-b807-46a5-97e1-fae307aacb80,402000.0
"Community Engagement Lead, Ohio",Scaling,Compute,FullTime,US - Remote,OnSite,2026-08-17 15:27:39.684000+00:00,176000.0,385000.0,https://jobs.ashbyhq.com/openai/4df2842a-016d-4c69-a011-fab47aa5f981,280500.0
"Data Center Compute, OpenHouse Savannah 2026",Scaling,Compute,FullTime,US - Remote,Remote,2026-07-22 18:28:26.691000+00:00,125000.0,400000.0,https://jobs.ashbyhq.com/openai/6ba0ce24-ad32-4c3b-b49c-b373be9a8480,262500.0
"Commissioning Project Lead, Data Center Delivery",Scaling,Datacenter Design,FullTime,San Francisco,OnSite,2026-08-10 14:55:37.517000+00:00,226000.0,285000.0,https://jobs.ashbyhq.com/openai/91cf75be-a3c6-4f39-9623-f72186fd8553,255500.0
"Research Engineer/Research Scientist- Personal AGI, Model Experience",Research,Post-training,FullTime,San Francisco,Not Specified,2026-07-22 15:54:35.536000+00:00,380000.0,500000.0,https://jobs.ashbyhq.com/openai/872ca3d0-c8c0-4585-9a34-7f9ed6b4dbf9,440000.0
Strategic Pursuits Lead,Go To Market,Sales,FullTime,San Francisco,Hybrid,2026-09-09 16:48:58.185000+00:00,302000.0,352000.0,https://jobs.ashbyhq.com/openai/1dc6d2b7-e89f-4d76-8b26-c085b6f4d827,327000.0
"AWS Specialist Sellers, Strategic Pursuits",Go To Market,Sales,FullTime,"London, UK",Hybrid,2026-07-22 23:07:55.579000+00:00,,,https://jobs.ashbyhq.com/openai/51f1d6a0-2e53-4554-8abe-a100da87978b,
AI Support Engineer - Singapore,User Operations,Support Delivery,FullTime,Singapore,Hybrid,2026-07-22 18:59:44.709000+00:00,,,https://jobs.ashbyhq.com/openai/278990f1-59be-41ee-aad2-a9c69c5c7064,
AI Support Engineer - Tokyo,User Operations,Support Delivery,FullTime,"Tokyo, Japan",Hybrid,2026-08-20 19:00:07.710000+00:00,,,https://jobs.ashbyhq.com/openai/f520fee9-859b-41e4-9f0b-ae03da7fca88,
Senior Lifecycle Strategist,Marketing,Marketing,FullTime,San Francisco,Hybrid,2026-07-24 18:49:01.136000+00:00,227000.0,266000.0,https://jobs.ashbyhq.com/openai/19e39227-f105-48fa-85d2-59814d4537ed,246500.0
Growth - Lifecycle Lead,Applied AI,Applied AI,FullTime,San Francisco,Hybrid,2026-07-29 21:07:02.875000+00:00,239000.0,325000.0,https://jobs.ashbyhq.com/openai/ef84553e-e02b-4904-a348-710ea8e37346,282000.0
"Software Engineer, Monetization Data Systems",Applied AI,Applied AI Engineering,FullTime,Mountain View,Hybrid,2026-08-04 16:40:08.911000+00:00,293000.0,385000.0,https://jobs.ashbyhq.com/openai/d2aad13c-6ed0-4905-ae12-8ea2397b190c,339000.0
"Software Engineer, Privacy Engineering (Lawful Access) ",Security,Security,FullTime,"London, UK",Not Specified,2026-07-23 20:31:24.454000+00:00,347000.0,385000.0,https://jobs.ashbyhq.com/openai/118b71ad-0daa-497d-9061-68e90ea03368,366000.0
"Software Engineer, Privacy Engineering (Lawful Access) ",Security,Security,FullTime,"Dublin, Ireland",Not Specified,2026-07-23 20:33:49.718000+00:00,347000.0,385000.0,https://jobs.ashbyhq.com/openai/e99105f1-0a15-4f25-9538-60312568f835,366000.0
"Senior Manager, Technical Revenue Accounting, Ads ",Finance,Finance,FullTime,San Francisco,Hybrid,2026-07-24 21:24:34.375000+00:00,216000.0,240000.0,https://jobs.ashbyhq.com/openai/8a50f878-5252-4f65-ad84-80ae2dc5637e,228000.0
"Secure Manufacturing & Stealth Partner, Marketing",Security,Security,FullTime,San Francisco,Hybrid,2026-07-24 03:23:04.620000+00:00,288000.0,425000.0,https://jobs.ashbyhq.com/openai/dbfc77d3-8b6f-4a82-bb14-53eeaa6c4124,356500.0
Government Partnerships Communications Lead,Communications,Communications,FullTime,"Washington, DC",Hybrid,2026-07-24 17:53:38.281000+00:00,187000.0,266000.0,https://jobs.ashbyhq.com/openai/2ded7835-eadb-4b36-8500-ca91df5ddb4a,226500.0
Senior Webinar & Digital Events Strategist,Marketing,Marketing,FullTime,San Francisco,Hybrid,2026-07-24 20:23:39.653000+00:00,266000.0,295000.0,https://jobs.ashbyhq.com/openai/c5d3a06a-eb31-425d-94d3-1664070c31e4,280500.0
"Senior Marketing Strategist, Paid & New Demand Channels",Marketing,Marketing,FullTime,San Francisco,Hybrid,2026-07-24 20:20:47.816000+00:00,227000.0,295000.0,https://jobs.ashbyhq.com/openai/f269776d-f2e2-4e65-aafa-7b62cb381594,261000.0
Travel Security Manager - APAC,Corporate Security,Corporate Security,FullTime,Singapore,Hybrid,2026-07-24 22:05:05.572000+00:00,,,https://jobs.ashbyhq.com/openai/0ec3c7aa-38fe-425c-a704-411067bca9d9,
Early Access Deployment Engineer,Go To Market,Technical Success,FullTime,San Francisco,Hybrid,2026-07-24 23:37:08.199000+00:00,250000.0,330000.0,https://jobs.ashbyhq.com/openai/ee6b7ece-ffcb-4546-8b4c-ef755ec21c14,290000.0
"Account Director, Digital Natives",Go To Market,Go To Market,FullTime,São Paulo,Hybrid,2026-08-14 20:31:43.698000+00:00,,,https://jobs.ashbyhq.com/openai/0a1722e3-493a-459d-841f-523ae46ef33e,
"Applied AI Software Engineer, GTM Growth Engineering",Applied AI,Applied AI,FullTime,San Francisco,Not Specified,2026-07-25 00:11:32.458000+00:00,266000.0,405000.0,https://jobs.ashbyhq.com/openai/38e3c4bf-a632-405e-9619-b87382ca2472,335500.0
Software Engineer - Data Aquisition (systems),Research,Foundations,FullTime,San Francisco,Not Specified,2026-07-27 20:24:02.974000+00:00,295000.0,536000.0,https://jobs.ashbyhq.com/openai/70aaaafa-fe2f-4409-9a72-c0faf50d7d01,415500.0
"Senior Manager, Revenue Recognition - Strategic Deals",Finance,Finance,FullTime,San Francisco,Not Specified,2026-07-29 19:01:49.373000+00:00,216000.0,240000.0,https://jobs.ashbyhq.com/openai/5b9cb831-673b-479d-a88a-dddf476b736f,228000.0
Mechanical Commissioning Lead,Scaling,Datacenter Design,FullTime,San Francisco,OnSite,2026-08-05 17:25:38.726000+00:00,177000.0,285000.0,https://jobs.ashbyhq.com/openai/0f58ac8e-6dd2-400d-9c34-29c62b7804b5,231000.0
Electrical Commissioning Lead,Scaling,Datacenter Design,FullTime,San Francisco,OnSite,2026-08-09 20:20:33.818000+00:00,177000.0,285000.0,https://jobs.ashbyhq.com/openai/4d0b1eb5-ea5d-460b-8fe6-23c45b0703f5,231000.0
"Software Engineer, Enterprise Verticals",Applied AI,Applied AI Engineering,FullTime,San Francisco,Hybrid,2026-07-29 16:55:22.704000+00:00,293000.0,325000.0,https://jobs.ashbyhq.com/openai/3229b152-015f-49ad-9921-9c9de95570c8,309000.0
"Business Lead, Special Situations",Partnerships,Special Situations,FullTime,San Francisco,Hybrid,2026-08-05 22:14:07.438000+00:00,333000.0,370000.0,https://jobs.ashbyhq.com/openai/d8915225-1d6b-4de5-96e3-e8e8511f1288,351500.0
Senior Workplace Operations Manager,Workplace,Workplace,FullTime,India - Remote,Remote,2026-07-30 00:38:00.136000+00:00,,,https://jobs.ashbyhq.com/openai/52f0ec3e-8ccc-4e37-b27b-74948e0e414e,
"Senior Manager, Revenue Accounting - Strategic Deals",Finance,Finance,FullTime,San Francisco,Not Specified,2026-07-29 19:01:09.251000+00:00,216000.0,240000.0,https://jobs.ashbyhq.com/openai/5cfe7d92-83bb-4676-aeb4-dcb69fa3e095,228000.0
"Commissioning Program Manager, Infrastructure Delivery",Scaling,Datacenter Design,FullTime,San Francisco,Hybrid,2026-08-10 14:54:10.329000+00:00,141000.0,285000.0,https://jobs.ashbyhq.com/openai/8626eb56-6e29-427d-9e12-d1a8078b8e4d,213000.0
Finance & Operations Audit Leader,Finance,Finance,FullTime,San Francisco,Hybrid,2026-08-04 13:47:57.574000+00:00,266000.0,295000.0,https://jobs.ashbyhq.com/openai/94d132c8-3749-42dc-a0b6-ea19c875c77a,280500.0
"GTM Strategy & Operations, Professional Services",Partnerships,Special Situations,FullTime,San Francisco,Hybrid,2026-07-30 00:16:49.149000+00:00,293000.0,325000.0,https://jobs.ashbyhq.com/openai/08e8d03a-df94-46af-8664-cd9aab1af445,309000.0
Inventory Manager - Robotics ,Research,Robotics,FullTime,San Francisco,OnSite,2026-07-29 23:53:40.468000+00:00,157000.0,196000.0,https://jobs.ashbyhq.com/openai/02a0e59c-7262-41da-9f61-168d7c9b84a4,176500.0
"Regional Client Partner, Ads Solutions (Mumbai)",Go To Market,Ads Solutions,FullTime,"Mumbai, India",Hybrid,2026-08-05 21:49:39.351000+00:00,,,https://jobs.ashbyhq.com/openai/a1b4bfdf-673a-4ac4-a459-70118caabc09,
AI Deployment Manager - Builder ,Go To Market,Technical Success,FullTime,San Francisco,OnSite,2026-08-27 00:20:44.015000+00:00,211000.0,278000.0,https://jobs.ashbyhq.com/openai/9675cfd2-a983-49d7-80db-d3d58c42eb08,244500.0
"GRC Program Manager, Audit & Controls",Security,Security,FullTime,San Francisco,Hybrid,2026-08-06 16:57:58.422000+00:00,216000.0,252000.0,https://jobs.ashbyhq.com/openai/aeac2b78-1f4a-4dfe-b88f-25fc8adf5bb3,234000.0
"Data Scientist, Ads Demand",Data Science,Data Science,FullTime,San Francisco,Not Specified,2026-07-30 18:22:51.171000+00:00,293000.0,515000.0,https://jobs.ashbyhq.com/openai/1eb32675-b1a0-4c0a-9b57-19ceab07e9e0,404000.0
"Data Scientist, SMB Ads Growth ",Data Science,Data Science,FullTime,San Francisco,Not Specified,2026-07-30 18:24:32.929000+00:00,293000.0,515000.0,https://jobs.ashbyhq.com/openai/f5dfd3aa-3bf6-49e2-b780-0da281a21533,404000.0
Hardware Platform Security Architect,Security,Security,FullTime,US - Remote,Remote,2026-07-30 22:16:14.643000+00:00,347000.0,510000.0,https://jobs.ashbyhq.com/openai/36e30720-0a32-4b7b-8172-e31ad0a20cdc,428500.0
"Software Engineer, API Multimodal",Core Product & Platform,Core Product & Platform | API,FullTime,San Francisco,Not Specified,2026-07-31 22:55:40.169000+00:00,266000.0,445000.0,https://jobs.ashbyhq.com/openai/96de8acb-556e-451b-bc84-7124bb4b0a20,355500.0
Head of Treasury Markets,Finance,Finance,FullTime,San Francisco,Hybrid,2026-08-25 01:40:22.148000+00:00,266000.0,295000.0,https://jobs.ashbyhq.com/openai/341561ae-9892-4ba1-9ffb-faafff4f0fb2,280500.0
"B2B Marketing Manager, DACH",Marketing,Marketing,FullTime,"Munich, Germany",Hybrid,2026-09-14 08:41:10.207000+00:00,,,https://jobs.ashbyhq.com/openai/400f0a9a-4c37-4603-bffa-4f168aed73b5,
"Lead, Ads Prospecting & Customer Intelligence",Marketing,Marketing,FullTime,San Francisco,Hybrid,2026-09-11 21:00:45.739000+00:00,287000.0,318000.0,https://jobs.ashbyhq.com/openai/fa5114ae-c6ff-4bbd-9e21-5dcfafd032f7,302500.0
"Software Engineer, API Enterprise Controls",Core Product & Platform,Core Product & Platform | API,FullTime,San Francisco,Not Specified,2026-08-05 21:59:31.333000+00:00,266000.0,445000.0,https://jobs.ashbyhq.com/openai/4c0a6cb6-d365-4e5b-bdff-c093d951026d,355500.0
"Account Director, Enterprise - Tokyo",Go To Market,Sales,FullTime,"Tokyo, Japan",Hybrid,2026-08-28 05:43:49.368000+00:00,,,https://jobs.ashbyhq.com/openai/de19228c-1120-4f70-9bbf-e66ec59cb666,
"Account Director, Startups | Tokyo",Go To Market,Sales,FullTime,"Tokyo, Japan",Hybrid,2026-08-24 06:22:18.564000+00:00,,,https://jobs.ashbyhq.com/openai/32905f5c-9405-4073-bc65-c57fcf55a83d,
Employer Brand Manager,People,Recruiting,FullTime,San Francisco,Hybrid,2026-08-05 01:00:41.232000+00:00,190000.0,240000.0,https://jobs.ashbyhq.com/openai/c827056e-308c-4cd1-9bd3-bb7c4c3a4dae,215000.0
"Manager, Revenue Accounting",Finance,Finance,FullTime,San Francisco,Hybrid,2026-08-11 16:18:13.960000+00:00,162000.0,180000.0,https://jobs.ashbyhq.com/openai/3c52c115-e13a-42f2-a372-2a6925d7edbd,171000.0
"Manager, Applied AI Engineering (Large Enterprise)",Go To Market,Technical Success,FullTime,"London, UK",Hybrid,2026-08-05 09:04:22.593000+00:00,,,https://jobs.ashbyhq.com/openai/ac4ad2fe-48a8-4329-9ba0-d37361ae6dde,
"Systems Integration Engineer, Build Systems | Consumer Devices",Consumer Devices,Software,FullTime,San Francisco,Not Specified,2026-08-31 16:53:57.877000+00:00,207000.0,365000.0,https://jobs.ashbyhq.com/openai/9104a37c-6ae0-499b-a2f7-2785e63b5f0c,286000.0
User Safety & Risk Operations Analyst - Global Response (Weekend Shift),User Operations,Trust & Safety,FullTime,San Francisco,Not Specified,2026-08-03 16:44:13.642000+00:00,189000.0,210000.0,https://jobs.ashbyhq.com/openai/d990222d-ecf1-417f-a248-6e962b5a18e0,199500.0
"Researcher, Multimodal Safety",Safety Systems,Safety Systems,FullTime,San Francisco,Not Specified,2026-08-03 17:37:24.172000+00:00,380000.0,500000.0,https://jobs.ashbyhq.com/openai/ceef522f-2ee2-49c7-b3a0-2a227e759a72,440000.0
"Android Systems Engineer, Consumer Devices",Consumer Devices,Software,FullTime,San Francisco,Not Specified,2026-08-21 16:49:52.136000+00:00,266000.0,385000.0,https://jobs.ashbyhq.com/openai/b08126cc-8134-45f0-aeb3-4b00e96547de,325500.0
AI Support Engineer - Dublin (Weekend Shift),User Operations,Support Delivery,FullTime,"Dublin, Ireland",Not Specified,2026-08-24 17:03:20.538000+00:00,,,https://jobs.ashbyhq.com/openai/a611aef9-b53e-4da1-bd1f-da78e0da22a0,
"Product Engineer, Full Stack - Agents",Applied AI,Codex - Engineering,FullTime,San Francisco,Hybrid,2026-08-17 05:31:43.308000+00:00,266000.0,445000.0,https://jobs.ashbyhq.com/openai/5ed99d32-eed1-4679-b7b4-037de073e57c,355500.0
"Research Engineer / Research Scientist / AI Systems Engineer, RSI",Research,Research,FullTime,San Francisco,Hybrid,2026-08-05 01:53:17.759000+00:00,295000.0,445000.0,https://jobs.ashbyhq.com/openai/7243bdb7-7f75-4dff-a10f-18bd7296f632,370000.0
"Senior Manager, Order to Cash — AI Products & Cloud Partnerships",Finance,Finance,FullTime,San Francisco,Hybrid,2026-08-11 15:53:49.680000+00:00,185000.0,205000.0,https://jobs.ashbyhq.com/openai/103d7043-28ec-4639-9c8d-0910083a1755,195000.0
"Business Development Lead, Compute Strategy",Scaling,Compute,FullTime,US - Remote,Hybrid,2026-08-06 16:09:04.402000+00:00,333000.0,370000.0,https://jobs.ashbyhq.com/openai/b5ede8ec-8c71-4155-ace1-1a7be9b26f83,351500.0
"Consumer Device Safety & Risk Operations Specialist, User Safety & Risk Operations",User Operations,Trust & Safety,FullTime,San Francisco,Not Specified,2026-08-06 22:15:09.644000+00:00,252000.0,335000.0,https://jobs.ashbyhq.com/openai/6428a0f8-4c4c-40b0-afd5-d73af172699f,293500.0
"Account Director, Startups",Go To Market,Sales,FullTime,"Stockholm, Sweden",Hybrid,2026-08-06 23:47:19.787000+00:00,,,https://jobs.ashbyhq.com/openai/9c5161d9-6b13-4a88-b8b9-f17857965897,
"Product Designer, Payments",Product Design,Product Design,FullTime,San Francisco,Hybrid,2026-08-06 17:31:18.776000+00:00,245000.0,310000.0,https://jobs.ashbyhq.com/openai/3813977e-5940-456d-bf5a-16efcdc3a6dc,277500.0
"Product Designer, Identity",Product Design,Product Design,FullTime,San Francisco,Hybrid,2026-08-14 17:20:34.839000+00:00,245000.0,310000.0,https://jobs.ashbyhq.com/openai/d5de4cd0-9c4e-4266-93f2-8c1d5fc4a912,277500.0
"Product Designer, Engineering Acceleration",Product Design,Product Design,FullTime,Seattle,Hybrid,2026-08-06 17:39:11.107000+00:00,245000.0,310000.0,https://jobs.ashbyhq.com/openai/73fdf2c0-4318-4b13-addc-b66bc1308ba4,277500.0
"Forward Deployed Engineer (FDE), Healthcare - Seattle",Forward Deployed Engineering,Forward Deployed Engineering,FullTime,Seattle,OnSite,2026-08-06 00:07:03.079000+00:00,185000.0,300000.0,https://jobs.ashbyhq.com/openai/a4332746-163e-4506-b62a-90758fb7a950,242500.0
"Forward Deployed Engineer (FDE), Healthcare - NYC",Forward Deployed Engineering,Forward Deployed Engineering,FullTime,New York City,Hybrid,2026-08-06 00:07:07.033000+00:00,185000.0,300000.0,https://jobs.ashbyhq.com/openai/2a931dd1-5002-47d1-a367-ec1a19ef7e9e,242500.0
"Forward Deployed Engineer (FDE), Healthcare - SF",Forward Deployed Engineering,Forward Deployed Engineering,FullTime,San Francisco,Hybrid,2026-08-06 00:06:53.894000+00:00,185000.0,300000.0,https://jobs.ashbyhq.com/openai/d8b894e3-c399-4303-a708-3cef8ff5c1a2,242500.0
"Software Engineer, Silicon Design Methodology",Scaling,Hardware,FullTime,San Francisco,Hybrid,2026-08-06 23:42:09.138000+00:00,225000.0,380000.0,https://jobs.ashbyhq.com/openai/e961c9df-caa0-4b29-b37c-a3e02c564615,302500.0
"Asset Compliance Program Lead, Hardware",Finance,Finance,FullTime,San Francisco,Hybrid,2026-08-06 20:23:42.899000+00:00,216000.0,240000.0,https://jobs.ashbyhq.com/openai/bb759305-03a3-442c-a694-ae9ef478b1fd,228000.0
Contract Management Lead (Procurement),Finance,Finance,FullTime,San Francisco,Hybrid,2026-08-06 00:45:57.665000+00:00,216000.0,240000.0,https://jobs.ashbyhq.com/openai/c8750f8c-0e56-49c0-b34a-251c1797d816,228000.0
"Senior Staff Software Engineer, Identity",Applied AI,Applied AI Engineering,FullTime,San Francisco,Hybrid,2026-08-06 17:52:18.473000+00:00,347000.0,405000.0,https://jobs.ashbyhq.com/openai/7facc4fa-70f0-4f2b-8b0c-8bb79c3296c1,376000.0
"Client Partner - Media & Entertainment, Ads Solutions (Los Angeles, CA)",Go To Market,Ads Solutions,FullTime,US - Remote,Remote,2026-08-07 02:47:45.918000+00:00,261000.0,335000.0,https://jobs.ashbyhq.com/openai/34639ac0-d7c9-4106-8e34-f490f377e1a0,298000.0
"Partner Director - AWS Alliance Partnership, Japan",Go To Market,Partnerships,FullTime,"Tokyo, Japan",Hybrid,2026-08-07 03:34:24.320000+00:00,,,https://jobs.ashbyhq.com/openai/9ea666f7-9b16-481f-a16d-f533d45ca795,
"Account Director, Startups Expansion",Go To Market,Sales,FullTime,San Francisco,Hybrid,2026-08-06 23:51:39.428000+00:00,378000.0,441000.0,https://jobs.ashbyhq.com/openai/72c497c3-0350-42d6-b538-abd9e9af9041,409500.0
"Account Director, Digital Natives",Go To Market,Sales,FullTime,"Sydney, Australia",Hybrid,2026-08-07 02:16:45.637000+00:00,,,https://jobs.ashbyhq.com/openai/6245809c-5646-4226-9f20-7bc88a4135aa,
"Account Director, Large Enterprise",Go To Market,Sales,FullTime,"Delhi, India",Hybrid,2026-08-07 02:17:20.884000+00:00,,,https://jobs.ashbyhq.com/openai/eb4e4757-94b6-4c7d-a3ba-35fad40c0859,
"Senior Manager, Global Equity Administration",Finance,Finance,FullTime,San Francisco,Hybrid,2026-08-07 00:02:10.567000+00:00,216000.0,240000.0,https://jobs.ashbyhq.com/openai/3480c407-cb27-45c9-ad4e-d132ea62b389,228000.0
"Agency Partner, Ads Solutions",Go To Market,Ads Solutions,FullTime,New York City,Hybrid,2026-08-07 16:05:12.152000+00:00,261000.0,335000.0,https://jobs.ashbyhq.com/openai/12f6b6ef-be98-4159-9aef-7baac78489bc,298000.0
"Technical Systems Program Manager, User Operations",User Operations,Support Operations,FullTime,San Francisco,Hybrid,2026-08-11 19:18:29.085000+00:00,216000.0,240000.0,https://jobs.ashbyhq.com/openai/e1b8fd3a-315c-4480-9105-98228093d429,228000.0
"Researcher, Recursive Self-Improvement Safety",Safety Systems,Safety Systems,FullTime,San Francisco,Not Specified,2026-08-07 20:45:25.654000+00:00,380000.0,500000.0,https://jobs.ashbyhq.com/openai/5a9e68f6-30b5-40c0-aa8c-c822c59140d0,440000.0
Actuator Electromagnetic Design Engineer,Research,Robotics,FullTime,San Francisco,OnSite,2026-08-08 00:35:04.610000+00:00,225000.0,423000.0,https://jobs.ashbyhq.com/openai/66edf931-b48d-4912-a16d-e7e8e1799d66,324000.0
Actuator Gear Design Engineer,Research,Robotics,FullTime,San Francisco,OnSite,2026-08-08 00:35:24.594000+00:00,225000.0,423000.0,https://jobs.ashbyhq.com/openai/4560b828-7624-414b-9670-6cc9bf0008ad,324000.0
"Support Program Manager, Partnerships",User Operations,Support Operations,FullTime,San Francisco,Not Specified,2026-08-08 00:20:48.857000+00:00,216000.0,240000.0,https://jobs.ashbyhq.com/openai/66b7c776-aa50-4e86-aec1-5c8e07868522,228000.0
"Researcher, Frontier Risk Mitigations",Safety Systems,Safety Systems,FullTime,San Francisco,Not Specified,2026-08-10 03:31:03.213000+00:00,380000.0,500000.0,https://jobs.ashbyhq.com/openai/ac371165-c2b3-4289-9e97-0abc68287b91,440000.0
"Forward Deployed Engineer (FDE), Legal-NYC",Forward Deployed Engineering,Forward Deployed Engineering,FullTime,New York City,Hybrid,2026-08-26 17:58:25.333000+00:00,185000.0,300000.0,https://jobs.ashbyhq.com/openai/51977acc-b1f8-48af-bde6-95ddba936d65,242500.0
"Product Marketing Lead, API Models & Research",Marketing,Marketing,FullTime,San Francisco,Hybrid,2026-08-14 19:33:03.072000+00:00,374000.0,415000.0,https://jobs.ashbyhq.com/openai/38388825-65f9-46c5-b5f4-c783d1fb17d4,394500.0
"Head of Technical Success, Government",OpenAI for Gov,OpenAI for Gov,FullTime,"Washington, DC",Hybrid,2026-08-18 21:44:45.751000+00:00,374000.0,450000.0,https://jobs.ashbyhq.com/openai/8a6b3b10-1d7c-4352-9187-2ba5126c644f,412000.0
"Principal Software Engineer, Enterprise Technology Vertical",Applied AI,Applied AI Engineering,FullTime,San Francisco,Not Specified,2026-08-11 17:59:47.754000+00:00,441000.0,500000.0,https://jobs.ashbyhq.com/openai/a99e16a8-6fb1-41b9-8d2f-3cf80383121c,470500.0
